"﻿id","Дата и время","ИНН","IDПользователя","Товар","Бренд","Теги","Цена","Кол-во","Сумма","Кэшбэк"
"002471d647e9c775683cf7762eb6163f","20.12.2019 12:51","2310031475","5ad8427b59093a40c65328fecc02c68f","old spice дезодорант муж стик captain 50мл(gille","old spice","красота и здоровье; личная гигиена; дезодорант/антиперсперант",169.0,1.0,169.0,17.9
"0024a37726d747a139c7a1f417efe994","20.12.2019 16:57","5036045205","a17d861a46155ecb269a0ae1d995f9c3","напиток б/а pepsi cola/пепси к","pepsi",,43.51,2.0,87.01,
"0024a37726d747a139c7a1f417efe994","20.12.2019 16:57","5036045205","a17d861a46155ecb269a0ae1d995f9c3","прокл.discreet/дискрит део вод","discreet","личная гигиена; красота и здоровье; прокладки",62.99,1.0,62.99,8.3
"0024a63866762ebc68edbdc451ebc636","26.12.2019 13:48","2310031475","e796742374bd4ed6b62ee1e722ec1030","colgate total12 з/п professional чис","colgate","красота и здоровье; зубная паста; уход за полостью рта",99.7,1.0,99.7,
"0024a63866762ebc68edbdc451ebc636","26.12.2019 13:48","2310031475","e796742374bd4ed6b62ee1e722ec1030","gillette mach3 гель д/бритья успокаи","gillette",,199.0,1.0,199.0,19.9
"00251fa3be61cf5a59f75cc6ff766ee2","29.01.2020 12:09","2310031475","388108d3cdb84c6c9582d2c650749ec4","fructis sos спасатель волос крем 10в1 несм 400мл",,,249.0,1.0,249.0,
"00251fa3be61cf5a59f75cc6ff766ee2","29.01.2020 12:09","2310031475","388108d3cdb84c6c9582d2c650749ec4","librederm гиалурон крем ночн гидробаланс 50мл(ди",,,559.1,1.0,559.1,
"00251fa3be61cf5a59f75cc6ff766ee2","29.01.2020 12:09","2310031475","388108d3cdb84c6c9582d2c650749ec4","naturella ultra прокладки normal 40шт (проктер)","naturella","личная гигиена; прокладки; красота и здоровье",215.0,1.0,215.0,22.0
"00251fa3be61cf5a59f75cc6ff766ee2","29.01.2020 12:09","2310031475","388108d3cdb84c6c9582d2c650749ec4","palette icc стойкая кр-краска n5 тёмно-русый(хен","palette","красота и здоровье; окрашивание волос; краска для волос",149.0,1.0,149.0,
"00251fa3be61cf5a59f75cc6ff766ee2","29.01.2020 12:09","2310031475","388108d3cdb84c6c9582d2c650749ec4","пакет магнит косметик мал(пластиктрейд):300/2700","магнит косметик","упаковка; пакеты; прочее",3.9,1.0,3.9,
"002547b6725b1d71ca34ba3874333102","30.11.2019 20:48","7728029110","711180731775fac550e50669bd22b1fb","2106717 щетка salton тройная",,,149.0,1.0,149.0,
"002547b6725b1d71ca34ba3874333102","30.11.2019 20:48","7728029110","711180731775fac550e50669bd22b1fb","3659849 напиток любимый 0,95л",,"продукты; напитки; сокосодержащий напиток",41.9,1.0,41.9,
"002547b6725b1d71ca34ba3874333102","30.11.2019 20:48","7728029110","711180731775fac550e50669bd22b1fb","89623 станок gillette blue ii 5шт","gillette","бритвенный станок; красота и здоровье; личная гигиена; simple; одноразовые",155.0,1.0,155.0,15.5
"00256789fd0b7d2c04ace1b6f15d803f","26.12.2019 13:41","6670382797","e98c1177a999b972516644b002b53ef3","вафли топленое молоко п/п 220гр ооо коломенское",,,49.9,1.0,49.9,
"00256789fd0b7d2c04ace1b6f15d803f","26.12.2019 13:41","6670382797","e98c1177a999b972516644b002b53ef3","пирожное барни дуо кокос-малина 150г",,,79.9,1.0,79.9,
"00256789fd0b7d2c04ace1b6f15d803f","26.12.2019 13:41","6670382797","e98c1177a999b972516644b002b53ef3","прокладки ежедневные дискрит водная лилия к/у 60шт","discreet","красота и здоровье; личная гигиена; прокладки",129.9,1.0,129.9,13.99
"00256789fd0b7d2c04ace1b6f15d803f","26.12.2019 13:41","6670382797","e98c1177a999b972516644b002b53ef3","тампоны гигиенические софита супер к/у 16 шт.pl",,,109.9,1.0,109.9,
"0025ce2ff8f6743fa8a94bec6d9e1645","21.01.2020 16:38","7728029110","3a4f1217787483dfd74e93d03408af70","3361232 пакет перекресток майка 65*40","перекресток","упаковка; прочее; пакеты",6.49,1.0,6.49,
"0025ce2ff8f6743fa8a94bec6d9e1645","21.01.2020 16:38","7728029110","3a4f1217787483dfd74e93d03408af70","3426447 завтрак ого школьное утро 250г",,,109.9,1.0,109.9,
"0025ce2ff8f6743fa8a94bec6d9e1645","21.01.2020 16:38","7728029110","3a4f1217787483dfd74e93d03408af70","3453869 смс tide жидк.капс 15шт","tide","хозяйственные товары; капсулы для стирки; капсулы; уход за бельем",249.9,1.0,249.9,24.99
"0025ce2ff8f6743fa8a94bec6d9e1645","21.01.2020 16:38","7728029110","3a4f1217787483dfd74e93d03408af70","3457587 ручка erich krause","erichkrause","перекресток; прочее; ручки; канцтовары",165.0,1.0,165.0,
"0025ce2ff8f6743fa8a94bec6d9e1645","21.01.2020 16:38","7728029110","3a4f1217787483dfd74e93d03408af70","3635533 корица палочки 16г",,,59.9,1.0,59.9,
"0025ce2ff8f6743fa8a94bec6d9e1645","21.01.2020 16:38","7728029110","3a4f1217787483dfd74e93d03408af70","3929103 напит.пив.сет энд райлис 0.44л",,,79.9,1.0,79.9,
"0025ce2ff8f6743fa8a94bec6d9e1645","21.01.2020 16:38","7728029110","3a4f1217787483dfd74e93d03408af70","3974645 гель meine liebe 500мл","meine liebe","уход за бельем; гель для стирки; хозяйственные товары",109.9,1.0,109.9,
"0025e88a0ce2e64827a882fa6fc0ecff","22.12.2019 14:41","2310031475","2353336a2c90cec7e1c0c697816877fe","lenor кондиц д/бел конц цвет шелк акации 1,785мл","lenor","хозяйственные товары; forp&g; уход за бельем; кондиционер для белья",169.0,1.0,169.0,16.9
"0025e88a0ce2e64827a882fa6fc0ecff","22.12.2019 14:41","2310031475","2353336a2c90cec7e1c0c697816877fe","megamag home батарейка алкалиновая аа 4шт(си):12",,"электроника; батарейки; прочее",119.0,1.0,119.0,
"0025e88a0ce2e64827a882fa6fc0ecff","22.12.2019 14:41","2310031475","2353336a2c90cec7e1c0c697816877fe","емкость 0,4л кругл. с клап. смайл (полимербыт):4",,,17.0,1.0,17.0,
"0025e88a0ce2e64827a882fa6fc0ecff","22.12.2019 14:41","2310031475","2353336a2c90cec7e1c0c697816877fe","колготки жен деа мия комфорт 40д беж р3 (брест):",,,119.0,1.0,119.0,
"0025e88a0ce2e64827a882fa6fc0ecff","22.12.2019 14:41","2310031475","2353336a2c90cec7e1c0c697816877fe","колготки жен иннаморе белла 70д р 3 беж (альфате",,,219.0,1.0,219.0,
"0025e88a0ce2e64827a882fa6fc0ecff","22.12.2019 14:41","2310031475","2353336a2c90cec7e1c0c697816877fe","пакет магнит косметик мал(пластиктрейд):300/2700","магнит косметик","упаковка; пакеты; прочее",3.9,1.0,3.9,
"0025e88a0ce2e64827a882fa6fc0ecff","22.12.2019 14:41","2310031475","2353336a2c90cec7e1c0c697816877fe","чистая линия шамп-бальз мицел хлопк молочко400мл","чистая линия","гигиена волос; красота и здоровье; шампунь для волос",129.0,1.0,129.0,
"00265f0108b3164a8017a527af93d6c5","06.12.2019 18:57","2310031475","82b4b1d3e90a359481f89a062a99ea25","h&s supreme шампунь пр/перх укрепл","head&shoulders","красота и здоровье; гигиена волос; шампунь для волос; supreme",199.0,1.0,199.0,19.9
"00265f0108b3164a8017a527af93d6c5","06.12.2019 18:57","2310031475","82b4b1d3e90a359481f89a062a99ea25","сказка-малышка зарядка для ума в а",,,99.9,1.0,99.9,
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","always platinum ultra прокладки normal 8шт(прокт","always","прокладки; красота и здоровье; platinum; duo; личная гигиена",69.0,1.0,69.0,6.9
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","finish гель классик для пмм 1000мл п/бут(рекитт","finish","средства для посудомоечных машин; средства для мытья кухни; хозяйственные товары",249.0,1.0,249.0,
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","finish соль для п/м машин 1,5кг(бенкизер):6","finish","средства для мытья кухни; хозяйственные товары; соль для посудомоечных машин; средства для посудомоечных машин",169.0,1.0,169.0,
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","herbal essences шампунь марокканское аргановое м","herbal",,269.0,1.0,269.0,
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","lactacyd fresh ср-во д/интим гигиены 200 мл(сопр",,,209.1,1.0,209.1,
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","sanfor гель универсал зел яблоко 750г(ступинский","sanfor",,64.9,1.0,64.9,
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","vernel ополаскиватель д/бел пион/белый чай 0,91л",,"завариваемые напитки; продукты",89.1,1.0,89.1,
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","набор шаров 5 шт/36см ассорти-кактус тукан лама",,,99.0,1.0,99.0,
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","пакет магнит косметик мал(пластиктрейд):300/2700","магнит косметик","упаковка; пакеты; прочее",3.9,1.0,3.9,
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","рожок для обуви 19,6см пластик (табосс -нева) :3",,,39.0,1.0,39.0,
"002696425a6e7b090415849dcfabe539","19.01.2020 18:51","2310031475","384d8da166e938a53c132441daf50a88","шнурки 120см черные 92321 (лекс) :10",,,119.0,1.0,119.0,
"0026fbf789f55fc0a06df21bd8c99eb7","18.11.2019 15:42","6,45309E+11","8b7d9606fc003f906d8fd8db5ef7c296","блендамед 100мл антикариес мята з/п","blend-a-med","зубная паста; красота и здоровье; уход за полостью рта",64.9,1.0,64.9,6.49
"0027c2a7041814cfdb8e9af8049a58f9","07.01.2020 16:46","2310031475","5346c423bee74a40bd54d8f9c74b2a9e","head&shoulders шампунь пр перх яблочсвежесть400мл(проктер)","head&shoulders","шампунь для волос; красота и здоровье; гигиена волос",209.0,1.0,209.0,20.9
